,puuid,gameList
73,4SDQwjgTfaGgkgpn0_N7Vnz-D7_1LwTeGefBnfNu5kA_i5FMp0YI87vn6owQ9jOeHMzW6QAMFGqTQA,"['NA1_4323512949', 'NA1_4323487503', 'NA1_4323481652', 'NA1_4323427152', 'NA1_4323319102', 'NA1_4300706703', 'NA1_4300678690', 'NA1_4300645125', 'NA1_4293757488', 'NA1_4293773870']"
74,Jq1khjOSdbA9rnGQ-ij_2j3CN4YqqjDp3Q8fU7TgmY0uGAOG1Ywrd45I8myesjv8MW_rBcF4LVsWpg,"['NA1_4327459643', 'NA1_4322274137', 'NA1_4322194809', 'NA1_4322159212', 'NA1_4322162929', 'NA1_4321849592', 'NA1_4321845570', 'NA1_4317768099', 'NA1_4316666833', 'NA1_4316660109']"
75,O87k2LFKmES1yXUNpoM-GJ9p9GvWACgVJ7uWnyJUeRmP5ucgwcqqGJxkVijIOe0ePqP7QK5WqtY6_g,"['NA1_4333532550', 'NA1_4333520255', 'NA1_4333406390', 'NA1_4333292219', 'NA1_4333281156', 'NA1_4332492175', 'NA1_4332458593', 'NA1_4332409972', 'NA1_4332357621', 'NA1_4332346075']"
76,_vQu9N6HOG3LB8bCGHcP-NVe2jbluBoy-Qsz2qv034sNQe7RxTP3WnkLfDhsVBFJkrEYiKNCFV87BA,"['NA1_4313376079', 'NA1_4313380532', 'NA1_4304754981', 'NA1_4304718126', 'NA1_4304680795', 'NA1_4175198338', 'NA1_4175184524', 'NA1_4173929187', 'NA1_4173951456', 'NA1_4173887197']"
77,wWjyphP6sN6kE22gP3utbb4r5dYdJtvMninuLZGKgZGNSEW14ezjMTPVTXh-W-53VbH0vfF3kW4aSw,"['NA1_4313398412', 'NA1_4312495800', 'NA1_4312520783', 'NA1_4312438150', 'NA1_4312433440', 'NA1_4311565811', 'NA1_4293818198', 'NA1_4290644204', 'NA1_4280487496', 'NA1_4270498310']"
78,pQVpESqeLm4dhfRetRieTwLiST5RUdKfCDdE7kKB2bp2053w4iubjrYV5MxMAHOlj1punjIaUeIZ7A,"['NA1_4333978852', 'NA1_4333994653', 'NA1_4333967740', 'NA1_4333952529', 'NA1_4333879175', 'NA1_4333856651', 'NA1_4333524689', 'NA1_4333369210', 'NA1_4333365993', 'NA1_4332700679']"
79,69cwkG6ItmOAu9KJsRRHYWG-Rqhibi_sslivvWRhxEXVO-Q7EM5mOKrH0CU9MtuoCLxgt2QSc18JpA,"['NA1_4332485545', 'NA1_4332472740', 'NA1_4332058310', 'NA1_4332064926', 'NA1_4332031507', 'NA1_4331469299', 'NA1_4330691176', 'NA1_4329593291', 'NA1_4329538247', 'NA1_4329460122']"
80,xr5Olv9NkCEFdBrke-VHD1N3aDpoPsfsaj6SLIt7YOeLaEZTZWjg-axSdXgZaiizEN6MQzp5Bg_w6A,"['NA1_4332567724', 'NA1_4331232241', 'NA1_4331177190', 'NA1_4331181582', 'NA1_4330889946', 'NA1_4330853049', 'NA1_4330776852', 'NA1_4330023223', 'NA1_4329978977', 'NA1_4329955527']"
81,exkagXfp6s0rU3sLtRsly-iy2uTtiyY6L5kn3StGtYdCao00_JMcuzEpPLMgh6rHrNrrNj3bSM69XQ,"['NA1_4334295265', 'NA1_4334321338', 'NA1_4333072939', 'NA1_4333041194', 'NA1_4333021791', 'NA1_4332947513', 'NA1_4332914180', 'NA1_4332898798', 'NA1_4332893725', 'NA1_4332157768']"
82,NtsXF4BVR7Ulg7SmOKjePAVRWXNJH3hpXYYobmXXa7G3UmB36eHkqzBqq6tfZKNodiCrkIIslFup7w,"['NA1_4330863011', 'NA1_4330787246', 'NA1_4330592486', 'NA1_4330497451', 'NA1_4329965992', 'NA1_4328996925', 'NA1_4328973403', 'NA1_4328484718', 'NA1_4328480858', 'NA1_4328399436']"
83,v5jLuYomes_MYb911zpu376-v89xbD4TcsH1dtst_IikFovHHLJx2zbBHs6awXweJJ9WEKO2GwXDKQ,"['NA1_4334087529', 'NA1_4333498963', 'NA1_4332647732', 'NA1_4332445126', 'NA1_4328868884', 'NA1_4328618921', 'NA1_4328430360', 'NA1_4328377552', 'NA1_4327583303', 'NA1_4326626858']"
84,HMk8yFYGburttLjAMrZkR-XUOPhp7mWJ3Sc_3s2csEihfhDa6YFUrZhSWqMd_tJKyqyK5ghoifhu8Q,"['NA1_4326288960', 'NA1_4326038845', 'NA1_4326016469', 'NA1_4325992916', 'NA1_4325988415', 'NA1_4325974217', 'NA1_4325951109', 'NA1_4325928080', 'NA1_4317180065', 'NA1_4317118342']"
85,qrYgk2-zAHp-bgh8m0Mjml0G5pWS1lfunfVyXS_-7-bLg7o-fbH_-S5kt-KePeiC32n-XqCZVPz1hg,"['NA1_4173092114', 'NA1_4172998373', 'NA1_4173029745', 'NA1_4172957203', 'NA1_4172951225', 'NA1_4172865842', 'NA1_4172460764', 'NA1_4172395929', 'NA1_4172010247', 'NA1_4171946342']"
86,-XNimbBiFfiQYTSiyl_hnA9maqA9ahaqP7fenmsjtwriY5wHUn2VRoG6tp6d4Unmkc53r_4i9OMYGg,"['NA1_4220534744', 'NA1_4197373265', 'NA1_4197263576', 'NA1_4197234503', 'NA1_4197147268', 'NA1_4197089600', 'NA1_4197094311', 'NA1_4197049608', 'NA1_4197024266', 'NA1_4195247297']"
87,8_rZci-_RK72rE4MRN53j37RodpFtQgjrhD3MQjrPNWNeLMM6Un-1qJtrbADJIlaTn29A7-uU5dZLA,"['NA1_4333653668', 'NA1_4333518324', 'NA1_4332565047', 'NA1_4332571511', 'NA1_4332537922', 'NA1_4331528267', 'NA1_4330983856', 'NA1_4330573200', 'NA1_4330499081', 'NA1_4329888045']"
88,dPaFyEfrrOgafbhDQ2-hj9oKj1ARSqbErlAgCvBkAwgJkeQYEyzXAxNJUvRVqZH9-ewanW6dIvYZLQ,"['NA1_4327789284', 'NA1_4325050309', 'NA1_4325007893', 'NA1_4325044578', 'NA1_4323116637', 'NA1_4323123630', 'NA1_4323080948', 'NA1_4323068405', 'NA1_4323066573', 'NA1_4323054292']"
89,J0OVw0PH0WyR0H1ir2VcQtx57kTYKxvPTB0g0EQeFY2yluZH0PjSNtHhQ8InXMFW6UzHPm3TnVTdLQ,"['NA1_4269360276', 'NA1_4201983739', 'NA1_4201010809', 'NA1_4200693772', 'NA1_4200121099', 'NA1_4200049421', 'NA1_4199957492', 'NA1_4199822953', 'NA1_4199696483', 'NA1_4199548993']"
90,ynwHO_ikxJE_22bHhozxHhM7QmjFxuZs-o34sPVZE0ika_GKRq9figsEA8DtmMGedEdN9xlZj-UkYg,"['NA1_4332908743', 'NA1_4332903585', 'NA1_4332846282', 'NA1_4332791668', 'NA1_4332774427', 'NA1_4332099306', 'NA1_4332114728', 'NA1_4332038769', 'NA1_4332020968', 'NA1_4332002171']"
91,KfbDqoRxn49WkrmpKLvTQ0C-0YCsBWTswqJd0n6f9FD7u7dWrHHDpEgq6HuVF1_8wdeFYdjJgcWGiQ,"['NA1_4249955740', 'NA1_4248002623', 'NA1_4247982659', 'NA1_4247897829', 'NA1_4247930659', 'NA1_4247855634', 'NA1_4247831703', 'NA1_4246335631', 'NA1_4247071216', 'NA1_4247037493']"
92,_KbHHIE2IzZLSj9RxmRTmUz6XCBqY__dVrWy1eKWAPBNzPKwN0VBLvQFrZx1u499FjHniqfqzrceEA,"['NA1_4331536997', 'NA1_4330953918', 'NA1_4330678001', 'NA1_4330614935', 'NA1_4210386770', 'NA1_4207354634', 'NA1_4204807014', 'NA1_4204645109', 'NA1_4204056325', 'NA1_4203962935']"
93,AcRCLXP5ZivSCx-C_ijh1bvEl6hh7A90_amUrmEliy7Qg4sx1C6W7pf8YS5ZjfTjxklNNCVvXU68QQ,"['NA1_4332113460', 'NA1_4331041933', 'NA1_4326754058', 'NA1_4326659358', 'NA1_4305782841', 'NA1_4305699244', 'NA1_4298448963', 'NA1_4298413492', 'NA1_4298181956', 'NA1_4296827330']"
94,PGL_cL4V5xmBY1eegi1X0Ak8RansW2NkGI8VuiKv1Pi_I0TrsiIKi72pk4wUdIgCPJIOlMCz0yA8TQ,"['NA1_4332085765', 'NA1_4331307914', 'NA1_4331135314', 'NA1_4331076468', 'NA1_4331060362', 'NA1_4331033193', 'NA1_4330945211', 'NA1_4330878024', 'NA1_4330859126', 'NA1_4330852798']"
95,fRXPREBddKS7RmmdSgH1BciGQRDr7Jq1LRAt4gKHS0ffvWqtHTtzrVoaJvkfH8jK1crezEh6Zctrpg,"['NA1_4325378705', 'NA1_4295870991', 'NA1_4289274856', 'NA1_4286469210', 'NA1_4284687258', 'NA1_4284711494', 'NA1_4282187909', 'NA1_4274692512', 'NA1_4274624329', 'NA1_4274569372']"
96,KfthJz-hkdvRrfdxMY7AVCHN4lAeAyv_7hSepjyaZXM6ihG6KHrHFgx0uSYx6p4veIVNeUDRTIUZKA,"['NA1_4331355467', 'NA1_4331363849', 'NA1_4330885568', 'NA1_4330869992', 'NA1_4330812082', 'NA1_4330785867', 'NA1_4330738582', 'NA1_4328527904', 'NA1_4328307069', 'NA1_4327732646']"
97,_Arj5C6DmhXlasL0IizFVuDG2LYLpmdzTfUKbGMT4lyTf0bOffeLmLZbrdF87qL29ZfSrgaLFYgmcA,"['NA1_4316817358', 'NA1_4316790256', 'NA1_4303579726', 'NA1_4303556197', 'NA1_4303539393', 'NA1_4303533188', 'NA1_4300692951', 'NA1_4300667130', 'NA1_4300643691', 'NA1_4300625507']"
98,6a3l0qFbSW5mMt01BgXteIfINtvQpJ-lYbsD93eGOGEVope4sJL1S_5teKxf8FMZZgzNkvacAAcBzQ,"['NA1_4334252427', 'NA1_4334157548', 'NA1_4334149241', 'NA1_4329425847', 'NA1_4329431796', 'NA1_4321033227', 'NA1_4320989595', 'NA1_4320962972', 'NA1_4320780576', 'NA1_4320745708']"
99,hrc2l9JlX29g6K71alEno9pd25dZ8g_QsYtRyujk_2MHUPexcuWmQM1RxLWhTvcpAs38KXh8Mr3msg,"['NA1_4291818224', 'NA1_4277389557', 'NA1_4277164367', 'NA1_4277089131', 'NA1_4277076677', 'NA1_4262479382', 'NA1_4262426076', 'NA1_4262470515', 'NA1_4262402587', 'NA1_4261401399']"
100,oGxiXCeRy8gfCoFrIOqOkYGLNSLOAB-amzpJ6Qi0bmrM6twwrrlbcjKUrNM7H8QlFp_8fNgzem04rg,"['NA1_4333936142', 'NA1_4333949983', 'NA1_4333873838', 'NA1_4331619820', 'NA1_4331535256', 'NA1_4331509652', 'NA1_4330766809', 'NA1_4330792230', 'NA1_4330749581', 'NA1_4323066314']"
101,0GrtZuZc5w474zn7DzyqfnE31dLCAWpzT96wa82io3jFihAOk86rcCKceVuPOg0eIlRKDd2rHuIkRQ,"['NA1_4331315798', 'NA1_4331314641', 'NA1_4331332925', 'NA1_4331329791', 'NA1_4328244552', 'NA1_4328243089', 'NA1_4328241340', 'NA1_4328219795', 'NA1_4328187175', 'NA1_4324766103']"
102,bxo4gYOFtWnmCC3Y0A-CRh7G-Av8g3OrXuQm8tlwoI4p-jDqlExjMimu_AKcP-USfDYjr0Zr_cD2hw,"['NA1_4331081949', 'NA1_4331007755', 'NA1_4331010035', 'NA1_4330934618', 'NA1_4330877957', 'NA1_4330923482', 'NA1_4330818968', 'NA1_4325416216', 'NA1_4325413023', 'NA1_4325328716']"
103,7TQkfkAgg33HRO9pF2aQW6J_r0ci5Ya8Oj94gL5Z72g849Owts5qmHbV154waIHf2zEP-kWm2AVgZA,"['NA1_4328569892', 'NA1_4327414355', 'NA1_4327422820', 'NA1_4327461255', 'NA1_4326840589', 'NA1_4326804834', 'NA1_4326810764', 'NA1_4326726550', 'NA1_4326760833', 'NA1_4326707234']"
104,y5LbG7T81PRZZwGkJso0xPclhkHgiAx2DV6hjV-fIlwI3Q3rPfe9jjW7V0wtLgLdJBXcc0y5RH-j0w,"['NA1_4222802532', 'NA1_4216664035', 'NA1_4216246959', 'NA1_4216205593', 'NA1_4216243128', 'NA1_4215188068', 'NA1_4215205378', 'NA1_4215193546', 'NA1_4213908476', 'NA1_4213935312']"
105,wi9xjk23GpCKeoveHK8GZiNUX_on1SmggtM92d712lOMEdZ2GVzhoR0cH8XnnwqGIQ5tRPBMLPNI0g,"['NA1_4319805532', 'NA1_4319811976', 'NA1_4319738980', 'NA1_4319784276', 'NA1_4319780382', 'NA1_4319015414', 'NA1_4318917068', 'NA1_4318610290', 'NA1_4318565901', 'NA1_4318592172']"
106,KL_KLqw0SGEqTE6p40sCK832eQzfIfX2R8X1J37-x3hFYWWx__n0QvMBdjY5B5AXinbWl5aJIm1NCw,"['NA1_4334003603', 'NA1_4333957603', 'NA1_4333617978', 'NA1_4333644418', 'NA1_4333071094', 'NA1_4332979236', 'NA1_4332976275', 'NA1_4333011957', 'NA1_4331987063', 'NA1_4331433122']"
107,BG-D8u4Fd35wQi4ezKauWSUdlhhi_Qj2GhCvaUU4Wf_xyGT9SsWCaoOedrUve0AazX28SbJjZPli0A,"['NA1_4334096749', 'NA1_4333006175', 'NA1_4332579508', 'NA1_4332153942', 'NA1_4332118692', 'NA1_4331662189', 'NA1_4331641686', 'NA1_4331537741', 'NA1_4331162653', 'NA1_4331103087']"
108,kBTTwto-dGlpfWl9iWu52N0hao6YXoOeMXZKk1SX3_OUxPl8yzfbH40IXFEePRgrKb3MO0OLoslqQg,"['NA1_4334285263', 'NA1_4334268732', 'NA1_4334252995', 'NA1_4333869999', 'NA1_4333784163', 'NA1_4332995385', 'NA1_4332917248', 'NA1_4332857487', 'NA1_4332518111', 'NA1_4332494023']"
109,RrHyLCLYc4ObVnTStg2GPInUDUhS-4qv1CoCHP6HUvN1ABZxSNTokUJPotzc5IIBn52RNA_3bYC1Pw,"['NA1_4334392498', 'NA1_4334388990', 'NA1_4334375970', 'NA1_4333312918', 'NA1_4333331927', 'NA1_4333300048', 'NA1_4333238852', 'NA1_4333217654', 'NA1_4333213947', 'NA1_4333212560']"
110,2wwP3TXin0Gop2kLAhc7D0_oOFd7CCJfrUL_jP1C2iGfFRMNtI0kuMjfstYrMU-o69mbQt3d8BB7cQ,"['NA1_4331409738', 'NA1_4331352029', 'NA1_4331380012', 'NA1_4331337878', 'NA1_4331315828', 'NA1_4331322576', 'NA1_4314684807', 'NA1_4314588941', 'NA1_4314437201', 'NA1_4314421434']"
111,uit5rhx-ty18t1y9UzFCxkyBApz3FJo6Iei1McpXINJHqK-feXx_qk5oqVkSaxNiu1Hg9TkXO29CZQ,"['NA1_4332071867', 'NA1_4331905731', 'NA1_4331849641', 'NA1_4331218032', 'NA1_4314291162', 'NA1_4314154129', 'NA1_4314149886', 'NA1_4311417726', 'NA1_4311398280', 'NA1_4311265491']"
112,1bS0RwfjRIHjqWI7AgJaY__2UBEW8UvurwTrMZVtvK0yoppHWhBJfsP8GTVVrtACSdGnqxuWFy0F-A,"['NA1_4273208839', 'NA1_4264994062', 'NA1_4264990028', 'NA1_4258572075', 'NA1_4251299358', 'NA1_4251247941', 'NA1_4223470680', 'NA1_4221958949', 'NA1_4221915312', 'NA1_4221889606']"
113,QWL3KaqlWq1Dut8a-InXHJyJQ6CvWDgXz620dvQXU_nTC83dIEquDsCKfTZKHzsMnYoqzfj5U-FxLw,"['NA1_4333877008', 'NA1_4331562417', 'NA1_4331489229', 'NA1_4324470024', 'NA1_4324441350', 'NA1_4324385706', 'NA1_4324298059', 'NA1_4322205202', 'NA1_4322153282', 'NA1_4322122520']"
114,lrnB0pV2HLLTQOHTuvran3DH8ZMx5UOFTjBrd6duaZMA027Tue89WLt4lI74ZXrOfC2L9pAJPRzExQ,"['NA1_4332892676', 'NA1_4332816804', 'NA1_4332379939', 'NA1_4332327336', 'NA1_4329536625', 'NA1_4329513344', 'NA1_4329499326', 'NA1_4329363821', 'NA1_4329330216', 'NA1_4327478604']"
115,Y-4Sfx2jg9DnsD-9O6uLtghDQgrAVWkHSkwUfNr9m7M5dM9r6Sz-ACrGqjT2QL_-tsF76Q52UcRyjA,"['NA1_4324735635', 'NA1_4324722183', 'NA1_4321581140', 'NA1_4317163634', 'NA1_4316997664', 'NA1_4317000253', 'NA1_4316566999', 'NA1_4316499424', 'NA1_4316504925', 'NA1_4316104021']"
116,KikSG3S-Za7lTuPAe77GmvAZ82voIg7tRqN9_UPFGWMW_j4I-x61adHthoMILT5XzFUVwr0v_YPSRg,"['NA1_4215629090', 'NA1_4215644089', 'NA1_4214283827', 'NA1_4212553759', 'NA1_4212497567', 'NA1_4212435944', 'NA1_4212322189', 'NA1_4212202467', 'NA1_4212058636', 'NA1_4212055461']"
117,Z71JMSWtsGlt1lXhg3p1qbLB8MsRofTICDs5Q7EHQSq9BAdUNWQ-BEt3e_KvX2uVs-K4GxEB7I74XQ,"['NA1_4252524496', 'NA1_4251389844', 'NA1_4243928448', 'NA1_4218122155', 'NA1_4207576131', 'NA1_4196230032', 'NA1_4196149172', 'NA1_4196165167', 'NA1_4195992226', 'NA1_4193460545']"
118,oA1cL4Gr9BAWulQ_654_IxhIixjYtH6DMko451Y7Xq76PnSpG99KW1Ccg0OvYWaABYniHDSb8waWRw,"['NA1_4331239680', 'NA1_4328243611', 'NA1_4328220105', 'NA1_4324806439', 'NA1_4323747511', 'NA1_4322565466', 'NA1_4321485936', 'NA1_4320534189', 'NA1_4320532880', 'NA1_4320511269']"
119,8t2lrTHx9xXoGBOhoWiHS6okMxYRZ-4XFQKCVcwwpjoXEm9WIJpD3eoV5zTHs_bYfxJsblYA3qNm0w,"['NA1_4331070029', 'NA1_4331034907', 'NA1_4331029915', 'NA1_4330973585', 'NA1_4329980245', 'NA1_4329895181', 'NA1_4329910662', 'NA1_4328979446', 'NA1_4329025797', 'NA1_4328991757']"
120,hfNQ9JNQ5kXRuGSZgZI1GtrNgEaEvv9p5H8yBD-wpacK19M6xrsO-r61K8PQ_li0RiGxKeGHT1TunA,"['NA1_4333870357', 'NA1_4333750723', 'NA1_4333620908', 'NA1_4333409190', 'NA1_4332653178', 'NA1_4332449188', 'NA1_4332384359', 'NA1_4332372167', 'NA1_4331778505', 'NA1_4331679653']"
121,_jvQtJvS-41TshyWDl9TXylP6Ln93_GAk_2RT7OeceVZbloeS4hg_fxxiqX4-JNXGzYeH7LBtdyqNw,"['NA1_4333100556', 'NA1_4331071090', 'NA1_4327924643', 'NA1_4327804846', 'NA1_4327745326', 'NA1_4325506231', 'NA1_4325244252', 'NA1_4324446250', 'NA1_4324390161', 'NA1_4323922662']"
122,WL4Jsxjgu3KFlThAbo5eAgO7Id2XTaBVnVCY-xUSptQlbCtVkH02k9apLBdC_nB-flaX1HGj3zWx_w,"['NA1_4332812403', 'NA1_4332776460', 'NA1_4331740391', 'NA1_4331671485', 'NA1_4331533391', 'NA1_4331418124', 'NA1_4330825324', 'NA1_4330723679', 'NA1_4324416945', 'NA1_4324097648']"
123,qVoJG4GJ2nrKa2RAW3cDA1-iS6h9tuN9H2NOCPcqAIZeEfWBkr0Fp_NmLsjA_jC9h4lkeOSlo9vUlg,"['NA1_4326355329', 'NA1_4320078603', 'NA1_4319962813', 'NA1_4319921095', 'NA1_4315444379', 'NA1_4315393362', 'NA1_4315121299', 'NA1_4312498719', 'NA1_4310097601', 'NA1_4308697460']"
124,osLiFo2rvXCaGCrkkFCn6AvLxFXuG3JpEou1eZMgl5ENW1NK8nLRk_CDFm4b3YAFyl2-PxQY1-xaEg,"['NA1_4332235799', 'NA1_4332221549', 'NA1_4332159473', 'NA1_4332147150', 'NA1_4332131430', 'NA1_4332122521', 'NA1_4332055678', 'NA1_4332009463', 'NA1_4332002579', 'NA1_4331837580']"
125,nG9AW4cWFYgaFW7hJeJ0_gdwyJZ4layFI5uaQXY8FHd7MHtTCRAQi34QyM0EyX1Mko6JS1MeSy1mWg,"['NA1_4317356574', 'NA1_4317353736', 'NA1_4309112124', 'NA1_4306784641', 'NA1_4306086448', 'NA1_4306075086', 'NA1_4305359864', 'NA1_4304741912', 'NA1_4304724400', 'NA1_4304666765']"
126,AAqHqmhveALmO_jKFmqXJLzW6CJOHPTMACUsXNUpbojkPF91lCPHGNKI9ChiYyx-vuL-fW_1kyL4VQ,"['NA1_4239251059', 'NA1_4239198220', 'NA1_4176406861', 'NA1_4176391346', 'NA1_4176174194', 'NA1_4175625933', 'NA1_4175612258', 'NA1_4175480421', 'NA1_4175441736', 'NA1_4175374088']"
127,kY4Nto7fkPvtsivYcbXT7VB3E-xW0wNbspqjt9Z5oWgrZwJinxxsO7Tdl-YRs5JXrCylxEOdnDmT7g,"['NA1_4328251032', 'NA1_4328247982', 'NA1_4328206485', 'NA1_4328233640', 'NA1_4328222251', 'NA1_4328148112', 'NA1_4328183592', 'NA1_4328170847', 'NA1_4327971927', 'NA1_4323907633']"
128,b--oVOG75-3BFNFvKvyG3zMfmO8Hhdv1PvPhq-KnUS_ta9LehnRjekKVfYZMmTeuCeiLL_xhH5JZLA,"['NA1_4334153721', 'NA1_4334119560', 'NA1_4333252661', 'NA1_4333260694', 'NA1_4333091987', 'NA1_4332309813', 'NA1_4324033143', 'NA1_4324028602', 'NA1_4322871954', 'NA1_4322851608']"
129,ERkYeZwEZIW6YUv4aa-eXUApn_rUWgHvUEN8HY3AqLUlH94_x2J8jN2k3BGlnxaGwOFoe-84txTGhw,"['NA1_4328543435', 'NA1_4321532627', 'NA1_4321579972', 'NA1_4321507285', 'NA1_4313281182', 'NA1_4313227147', 'NA1_4313204458', 'NA1_4308717619', 'NA1_4308693835', 'NA1_4307779576']"
130,8axrOeGT0X1VfUfFRgdwxfEOzo0plBucEZUvbWSfJO7aTiDmTz-f1wPb1i_tvV-z2Hr8Lm6eo-yOFw,"['NA1_4332796582', 'NA1_4332476882', 'NA1_4332416617', 'NA1_4328672283', 'NA1_4326621383', 'NA1_4326159293', 'NA1_4326147476', 'NA1_4324275166', 'NA1_4324289760', 'NA1_4324217399']"
131,NKtVjQ74VEJBCRxhsqehSTJDpL_Q6yixOQ1zhID5gH3GUrhn7jO9G2DqJW0Qy4U_KvAdPkaejrYe6A,"['NA1_4332770625', 'NA1_4330057644', 'NA1_4330055513', 'NA1_4330082911', 'NA1_4328246241', 'NA1_4328213771', 'NA1_4328230715', 'NA1_4328138271', 'NA1_4327630154', 'NA1_4327575536']"
132,bZOUcTIO5riZmeuWpD90L5oiEyy5R86-gM2kpbuoWejf8oum64BJmRQiBl_BoxRnGQZZvmAdkrxPBQ,"['NA1_4333098852', 'NA1_4333020477', 'NA1_4332942107', 'NA1_4332274787', 'NA1_4331843302', 'NA1_4330056058', 'NA1_4330093189', 'NA1_4330100102', 'NA1_4330047267', 'NA1_4329962220']"
133,FeFficx8KSDLrTFIwwtYJFdjgmq4ctYCF7_hSTsgI8dq7Pqglr3vQrMtuJXwW2CSj0eNIvJcM-ELtA,"['NA1_4326438805', 'NA1_4321879016', 'NA1_4320659149', 'NA1_4318751501', 'NA1_4318716591', 'NA1_4318690626', 'NA1_4318507845', 'NA1_4317437636', 'NA1_4317473989', 'NA1_4316659154']"
134,QcL_rt5-UxRXtuaVObnP8zTcKDl9_RoaNPNBMP4q2f-ikhliz-zEOBqUPr2BY0amTorRry6ALLA8ug,"['NA1_4329076535', 'NA1_4329054201', 'NA1_4329081351', 'NA1_4328989090', 'NA1_4328995545', 'NA1_4329021687', 'NA1_4328968028', 'NA1_4328925498', 'NA1_4328911185', 'NA1_4328195880']"
135,YhsOOY99KPO6-t0kRfpJ-aJo1Y1WcI2XaJ27-UPWhsWUqwTcAmL4ERp-46URVN8Fwqjuh9HD5U6CQA,"['NA1_4334343961', 'NA1_4334287119', 'NA1_4334282318', 'NA1_4333100145', 'NA1_4333065119', 'NA1_4331922843', 'NA1_4331919853', 'NA1_4331845435', 'NA1_4331870646', 'NA1_4331824028']"
136,zmikVPjWCHiMpoOPZl0zS3zpJIW0tj1lVFgruHAcZOlKMqgLlWaXDohJWQkHmRo6o4rceD7urM664w,"['NA1_4333481938', 'NA1_4332501083', 'NA1_4332467860', 'NA1_4332474963', 'NA1_4332421050', 'NA1_4332370359', 'NA1_4330645437', 'NA1_4330633295', 'NA1_4330178349', 'NA1_4330136089']"
137,Hs1ZB-1HynvjiR3bwTaoAlegjcWwxZFsmjv2HdGdywnEV4c9h2iZXTQuYJxj5mHm9VVV4M0_i7iikg,"['NA1_4333966494', 'NA1_4333951028', 'NA1_4333876672', 'NA1_4333884783', 'NA1_4332691410', 'NA1_4332629016', 'NA1_4332626464', 'NA1_4332158994', 'NA1_4332155892', 'NA1_4331964288']"
138,mhux7EMBgHaXM_170FQlFgVDEtS4q6oZQdbQl_0uHtlbGcbY3Hy8THrKxVPuARYnmYP00BsB4w3aiQ,"['NA1_4333913099', 'NA1_4333492794', 'NA1_4333369638', 'NA1_4332799180', 'NA1_4332726353', 'NA1_4332488459', 'NA1_4331641217', 'NA1_4331443389', 'NA1_4331451656', 'NA1_4330962038']"
139,HC272e8HKpoHNrziwfIsy-YLsp3K5hu_WJ2oqc7jDJb71kx6hI1ZZ04mc1cuOsjw9xnCECT5osN8SA,"['NA1_4320915872', 'NA1_4320901021', 'NA1_4320837337', 'NA1_4314376814', 'NA1_4313188060', 'NA1_4305612398', 'NA1_4305267250', 'NA1_4305263246', 'NA1_4304832807', 'NA1_4304735877']"
140,EpyX6JKTOYc2wQkZ3zjL5o7lut14oY2TNmm1xAfWK5yJk42Tbdt6an8X4efeG6wgaRGDOfnUHsPkSg,"['NA1_4333529619', 'NA1_4333237522', 'NA1_4333226202', 'NA1_4332355887', 'NA1_4331920342', 'NA1_4328518204', 'NA1_4328303842', 'NA1_4326352581', 'NA1_4326132431', 'NA1_4325484775']"
141,_8kUdW2Rg_d0Z1t0LjMgA5DaJQmSeSHjziDvAe5eQsZf3TxRU0nO2Hs_7_CEx22FOt0ZWefQsjtNxw,"['NA1_4334356248', 'NA1_4334334532', 'NA1_4334361227', 'NA1_4333854310', 'NA1_4333850768', 'NA1_4333756896', 'NA1_4333782811', 'NA1_4333790110', 'NA1_4333205394', 'NA1_4333170613']"
142,tsahKm09QaC8L2-RUzKjvHwRB4Y2Ca-nP5asSXs6YKVav_cuEP54_Nf01_IVO1TJdmurDxmT159Zaw,"['NA1_4299286415', 'NA1_4299215580', 'NA1_4299202981', 'NA1_4299041372', 'NA1_4298907986', 'NA1_4298551350', 'NA1_4298542328', 'NA1_4298449316', 'NA1_4298474992', 'NA1_4298449990']"
143,Xi2T8RXvxsISt2bzyMTtvmMHyjQGPI8N98wbJzBiydU3-JqGFzu_zz5i_POczYzelobHtn5gBddEBw,"['NA1_4323891125', 'NA1_4323829023', 'NA1_4323837219', 'NA1_4321994051', 'NA1_4320955573', 'NA1_4320589998', 'NA1_4320005410', 'NA1_4238539215', 'NA1_4238525411', 'NA1_4232352278']"
144,SV4dhCk3w73tJqPkjbTTQJ0zqFnA4OzgFEymT0XO-nkVkzO7s0gZo_l1adHenynWxAkrWqOT0o7zYw,"['NA1_4299109961', 'NA1_4299083092', 'NA1_4299029615', 'NA1_4299025122', 'NA1_4299023124', 'NA1_4299020940', 'NA1_4298547975', 'NA1_4272306094', 'NA1_4270997724', 'NA1_4270944348']"
145,3cloZwx3CCgEJHRJwdE2TpII0vcte0W6HLPv6u0VnBZ-Q32SlZheajr11_YnbWPCjyovoU_UsxcWHQ,"['NA1_4261335943', 'NA1_4256858147', 'NA1_4256854869', 'NA1_4256881356', 'NA1_4256021262', 'NA1_4255977985', 'NA1_4251398270', 'NA1_4251423611', 'NA1_4251370543', 'NA1_4251335804']"
